ISD-AS,IP,Port,Payload
17-ffaa:0:1117,2114880776,47193,{"NonceB":4290912063}
17-ffaa:0:111a,1956828895,17144,{"NonceB":579113338}
17-ffaa:0:111a,3711002179,62602,{"NonceB":1676522724}
17-ffaa:0:1117,46407272,36947,{"NonceB":1811858866}
17-ffaa:0:111b,1749797665,14715,{"NonceB":2440026516}
17-ffaa:0:1118,641313303,20361,{"NonceB":726103139}
17-ffaa:0:1117,2101669479,32724,{"NonceB":852095164}
17-ffaa:0:1118,3680989732,5985,{"NonceB":3809596354}
17-ffaa:0:1117,3689385471,16235,{"NonceB":3826521329}
17-ffaa:0:111a,4125028388,4954,{"NonceB":2571315821}
17-ffaa:0:1117,809730175,60087,{"NonceB":709969767}
17-ffaa:0:1118,478548210,50045,{"NonceB":308764973}
17-ffaa:0:111a,1118537279,11130,{"NonceB":1999732272}
17-ffaa:0:1117,1149033821,60837,{"NonceB":340407002}
17-ffaa:0:1117,1054875040,32923,{"NonceB":1189250997}
17-ffaa:0:111b,365357231,59965,{"NonceB":1955743127}
17-ffaa:0:1117,2980398514,62044,{"NonceB":2778568667}
17-ffaa:0:1118,3270210501,3728,{"NonceB":3641927220}
17-ffaa:0:1118,1839690791,27949,{"NonceB":442780571}
17-ffaa:0:1118,2246212082,8680,{"NonceB":3532895065}
17-ffaa:0:111b,878523146,51843,{"NonceB":2662124366}
17-ffaa:0:1118,3538116636,30352,{"NonceB":3578487449}
17-ffaa:0:111b,2638328175,64094,{"NonceB":3785972625}
17-ffaa:0:111a,1737527157,54008,{"NonceB":404138538}
17-ffaa:0:1118,409910253,60763,{"NonceB":2599032927}
17-ffaa:0:111b,1998687964,19445,{"NonceB":2787347086}
17-ffaa:0:1118,1026801792,16372,{"NonceB":2642778151}
17-ffaa:0:1118,757996192,38886,{"NonceB":1090675405}
17-ffaa:0:1118,2376287148,51158,{"NonceB":2278739867}
17-ffaa:0:1118,1871841342,26236,{"NonceB":344844005}
17-ffaa:0:1118,2979757540,3827,{"NonceB":2511811445}
17-ffaa:0:111b,3112538295,4842,{"NonceB":1947678514}
17-ffaa:0:111b,3363313961,36040,{"NonceB":695802701}
17-ffaa:0:1117,4171191804,9513,{"NonceB":2309948068}
17-ffaa:0:1118,1798498152,23205,{"NonceB":198267798}
17-ffaa:0:1118,573456572,17738,{"NonceB":3717425781}
17-ffaa:0:1117,1115308143,40238,{"NonceB":588454838}
17-ffaa:0:1118,326428969,26086,{"NonceB":3764110404}
17-ffaa:0:1117,2779326412,42215,{"NonceB":960690265}
17-ffaa:0:1118,2531434710,12322,{"NonceB":1918844624}
17-ffaa:0:1118,2318361966,48510,{"NonceB":798139989}
17-ffaa:0:111b,1792131864,41581,{"NonceB":3293599746}
17-ffaa:0:111a,3501208755,47445,{"NonceB":2378580637}
17-ffaa:0:111a,3291093946,52343,{"NonceB":3145614575}
17-ffaa:0:111b,1362077424,42508,{"NonceB":2124998099}
17-ffaa:0:1118,1716311771,47258,{"NonceB":2733870804}
17-ffaa:0:111b,2417477837,5279,{"NonceB":1112336744}
17-ffaa:0:111a,1277970468,28276,{"NonceB":3223129328}
17-ffaa:0:111a,2109706794,35909,{"NonceB":2783095886}
17-ffaa:0:111a,2991784948,16630,{"NonceB":2075327486}
17-ffaa:0:1117,4215880726,27811,{"NonceB":3962163062}
17-ffaa:0:111b,150471102,59943,{"NonceB":3965212085}
17-ffaa:0:111a,2075804829,51670,{"NonceB":3105286189}
17-ffaa:0:111a,1810735018,3914,{"NonceB":199175388}
17-ffaa:0:1118,2577078361,60015,{"NonceB":2085150954}
17-ffaa:0:1118,663019566,12636,{"NonceB":2264566631}
17-ffaa:0:111a,1315924001,32074,{"NonceB":360562015}
17-ffaa:0:111b,1508035830,39462,{"NonceB":1482233129}
17-ffaa:0:111b,4292404552,10686,{"NonceB":4237747487}
17-ffaa:0:1117,34606059,30097,{"NonceB":1363340911}
17-ffaa:0:111b,11733511,23013,{"NonceB":179952635}
17-ffaa:0:1117,1429255568,9988,{"NonceB":2040047312}
17-ffaa:0:1117,4138610726,20184,{"NonceB":1276337620}
17-ffaa:0:111b,284218116,25082,{"NonceB":1845815431}
17-ffaa:0:111a,1786979038,47881,{"NonceB":1905546242}
17-ffaa:0:1118,133176497,20501,{"NonceB":2224547607}
17-ffaa:0:1117,1452249458,36370,{"NonceB":3527716736}
17-ffaa:0:1117,3838527213,37964,{"NonceB":766609390}
17-ffaa:0:1118,3571157410,3912,{"NonceB":3086987456}
17-ffaa:0:111a,1339541250,18309,{"NonceB":348511709}
17-ffaa:0:111b,1284097109,36782,{"NonceB":2253278429}
17-ffaa:0:1118,579526099,11538,{"NonceB":3371017736}
17-ffaa:0:1118,1633733202,18755,{"NonceB":2594832380}
17-ffaa:0:1118,1486987586,2744,{"NonceB":2410814682}
17-ffaa:0:1117,2654019509,39272,{"NonceB":2978010938}
17-ffaa:0:111a,1979362586,62110,{"NonceB":1322530040}
17-ffaa:0:111a,3955425021,59976,{"NonceB":1500150728}
17-ffaa:0:1118,1709929476,39703,{"NonceB":3903235755}
17-ffaa:0:111a,2429816927,10764,{"NonceB":2452303526}
17-ffaa:0:1117,2112801381,1892,{"NonceB":3856030190}
17-ffaa:0:1117,1044268467,22126,{"NonceB":2614350443}
17-ffaa:0:1118,2213690444,42261,{"NonceB":782791523}
17-ffaa:0:1117,2232954473,29083,{"NonceB":4186073532}
17-ffaa:0:111a,2335550096,61701,{"NonceB":2051435053}
17-ffaa:0:1117,2631314491,12673,{"NonceB":2817560354}
17-ffaa:0:111b,2772434791,58323,{"NonceB":3901974576}
17-ffaa:0:111b,2652251141,56825,{"NonceB":2175025447}
17-ffaa:0:1118,2676644591,40067,{"NonceB":3894208459}
17-ffaa:0:111a,4024233802,9831,{"NonceB":1322200094}
17-ffaa:0:111a,5468798,48336,{"NonceB":2768371496}
17-ffaa:0:1117,723646915,59687,{"NonceB":1966661006}
17-ffaa:0:111b,2489924475,14850,{"NonceB":1600919749}
17-ffaa:0:111a,344806078,30044,{"NonceB":2207646906}
17-ffaa:0:111b,1681324447,37747,{"NonceB":2975132150}
17-ffaa:0:111a,196970970,22615,{"NonceB":286868981}
17-ffaa:0:111a,3755333888,48096,{"NonceB":1330095221}
17-ffaa:0:111a,817614721,20710,{"NonceB":1332382677}
17-ffaa:0:1117,465744645,34524,{"NonceB":1707873817}
17-ffaa:0:111a,2740335745,23071,{"NonceB":2748822122}
17-ffaa:0:1117,1009466243,8293,{"NonceB":2537780576}
17-ffaa:0:1117,3489015160,33879,{"NonceB":1795962816}
17-ffaa:0:1117,3605477790,53109,{"NonceB":3831494761}
17-ffaa:0:1117,3804274626,58654,{"NonceB":2768057261}
17-ffaa:0:1118,1721859044,54003,{"NonceB":1803401967}
17-ffaa:0:111a,3846596942,18017,{"NonceB":675421004}
17-ffaa:0:111b,1454770931,24910,{"NonceB":2903902363}
17-ffaa:0:1118,3504519806,48691,{"NonceB":3984177026}
17-ffaa:0:111a,2138115373,52304,{"NonceB":2738506239}
17-ffaa:0:1117,2509684535,31435,{"NonceB":898240038}
17-ffaa:0:111b,2262370489,27435,{"NonceB":4168059498}
17-ffaa:0:1118,1922711519,16319,{"NonceB":856065905}
17-ffaa:0:111b,3601805390,17330,{"NonceB":3595730465}
17-ffaa:0:1117,2945641167,21086,{"NonceB":688363931}
17-ffaa:0:111b,174568388,60997,{"NonceB":984249371}
17-ffaa:0:111a,162992546,47986,{"NonceB":2742605340}
17-ffaa:0:1117,2204126915,54221,{"NonceB":906278846}
17-ffaa:0:111a,3966753196,12383,{"NonceB":2714477311}
17-ffaa:0:111a,933743373,26192,{"NonceB":2794476436}
17-ffaa:0:111a,2332102154,63540,{"NonceB":3026318621}
17-ffaa:0:111b,3281805242,64625,{"NonceB":908668181}
17-ffaa:0:1118,1062212671,32602,{"NonceB":2143834557}
17-ffaa:0:111a,3662469571,34410,{"NonceB":2381335634}
17-ffaa:0:111b,1970346898,40558,{"NonceB":867843449}
17-ffaa:0:111a,2100243532,54993,{"NonceB":601136019}
17-ffaa:0:111a,3170023686,8513,{"NonceB":2298870481}
17-ffaa:0:1118,1727555916,52890,{"NonceB":3747014605}
17-ffaa:0:111a,124682770,10995,{"NonceB":2572117485}
17-ffaa:0:1117,3938549174,20545,{"NonceB":281175516}
17-ffaa:0:1117,3087138878,18233,{"NonceB":1685902947}
17-ffaa:0:111b,2845253296,14860,{"NonceB":4035786894}
17-ffaa:0:111a,1951972226,45005,{"NonceB":3469148391}
17-ffaa:0:111a,1054905511,33737,{"NonceB":3257710704}
17-ffaa:0:1118,3845594545,50418,{"NonceB":1021037893}
17-ffaa:0:1117,1497787130,62303,{"NonceB":1467359256}
17-ffaa:0:1118,543237695,31222,{"NonceB":4186469265}
17-ffaa:0:111a,202777410,42988,{"NonceB":2905084370}
17-ffaa:0:111a,3323708093,61403,{"NonceB":2561540251}
17-ffaa:0:111a,2463540762,50041,{"NonceB":3126954538}
17-ffaa:0:111b,1743472845,10704,{"NonceB":3556287778}
17-ffaa:0:111a,2809990267,46822,{"NonceB":467029659}
17-ffaa:0:111a,676805922,24798,{"NonceB":2978161406}
17-ffaa:0:1118,2220802914,52880,{"NonceB":258482329}
17-ffaa:0:111a,3046693227,45987,{"NonceB":326081486}
17-ffaa:0:1117,2555942523,23952,{"NonceB":2610163520}
17-ffaa:0:1117,3010132671,1123,{"NonceB":2988018371}
17-ffaa:0:111b,3045562833,44073,{"NonceB":2650015045}
17-ffaa:0:111a,1304713219,14971,{"NonceB":3947506435}
17-ffaa:0:111b,716312273,64569,{"NonceB":1285914141}
17-ffaa:0:111a,203185882,10546,{"NonceB":2366210752}
17-ffaa:0:111a,2638475662,61833,{"NonceB":3889413980}
17-ffaa:0:1117,1969475060,12944,{"NonceB":1182278491}
17-ffaa:0:1117,4175647220,35774,{"NonceB":2436253753}
17-ffaa:0:111b,203798288,54746,{"NonceB":346257773}
17-ffaa:0:111a,3474985524,50010,{"NonceB":2295965339}
17-ffaa:0:1118,2720417425,4174,{"NonceB":2455416623}
17-ffaa:0:111b,2575559395,7681,{"NonceB":2602872777}
17-ffaa:0:111b,3341612989,16812,{"NonceB":3518141183}
17-ffaa:0:1118,1709047325,8800,{"NonceB":2887224833}
17-ffaa:0:111a,3280813267,58066,{"NonceB":547309845}
17-ffaa:0:1117,3882682775,33051,{"NonceB":3082809249}
17-ffaa:0:111b,2172155864,9763,{"NonceB":3215922268}
17-ffaa:0:1118,1968555548,43533,{"NonceB":2951973260}
17-ffaa:0:111a,871725679,45938,{"NonceB":4003198989}
17-ffaa:0:111b,540210966,65065,{"NonceB":970858757}
17-ffaa:0:111b,2508642142,34003,{"NonceB":380413222}
17-ffaa:0:111a,3017126417,39379,{"NonceB":2745866334}
17-ffaa:0:111a,936121479,56509,{"NonceB":3604301275}
17-ffaa:0:111b,3227014024,64680,{"NonceB":686465592}
17-ffaa:0:1117,897815683,34292,{"NonceB":641486344}
17-ffaa:0:111a,662072118,6841,{"NonceB":4278071964}
17-ffaa:0:111b,1734995586,9562,{"NonceB":113623915}
17-ffaa:0:1118,152293328,14821,{"NonceB":1747081998}
17-ffaa:0:1117,1833572641,7637,{"NonceB":1505639419}
17-ffaa:0:111a,3841279155,37346,{"NonceB":2080137380}
17-ffaa:0:1117,970510990,60572,{"NonceB":1133735662}
17-ffaa:0:111a,689136394,43590,{"NonceB":1085908920}
17-ffaa:0:1118,1334426587,50955,{"NonceB":3660402539}
17-ffaa:0:111b,35550321,52205,{"NonceB":2763356765}
17-ffaa:0:111a,1859075603,37524,{"NonceB":3682383038}
17-ffaa:0:111a,862219359,27577,{"NonceB":802738053}
17-ffaa:0:1117,2892237503,60021,{"NonceB":3188239070}
17-ffaa:0:1117,865058758,31846,{"NonceB":490104674}
17-ffaa:0:111a,482752096,29882,{"NonceB":2241925772}
17-ffaa:0:1117,1589170211,30034,{"NonceB":1146239975}
17-ffaa:0:111a,3379081064,48901,{"NonceB":1528207759}
17-ffaa:0:111a,2976230072,6901,{"NonceB":3382519884}
17-ffaa:0:1117,1502431281,7744,{"NonceB":834756773}
17-ffaa:0:111b,449799167,57220,{"NonceB":2343020748}
17-ffaa:0:1118,3129310794,39664,{"NonceB":1348355898}
17-ffaa:0:1117,2402349219,30992,{"NonceB":2587503630}
17-ffaa:0:111a,3959663506,51703,{"NonceB":3084728687}
17-ffaa:0:1118,1514145890,52901,{"NonceB":801721751}
17-ffaa:0:111b,3661333169,6665,{"NonceB":2837022730}
17-ffaa:0:111a,3762888865,27750,{"NonceB":2726905442}
17-ffaa:0:111b,1740839067,41296,{"NonceB":2481953709}
17-ffaa:0:1118,110441860,19895,{"NonceB":4132584352}
17-ffaa:0:1117,1818801,2035,{"NonceB":738357087}
17-ffaa:0:1117,2109417032,47195,{"NonceB":1183343607}
17-ffaa:0:1118,783808594,11962,{"NonceB":1220432080}
17-ffaa:0:1117,4094909920,52787,{"NonceB":2088326599}
17-ffaa:0:111b,3312807373,14093,{"NonceB":3606064773}
17-ffaa:0:111a,4196909308,37482,{"NonceB":1940721092}
17-ffaa:0:1117,2722938617,1414,{"NonceB":1756171906}
17-ffaa:0:1118,4194465161,36054,{"NonceB":3878838651}
17-ffaa:0:111a,2617343048,46846,{"NonceB":1322937486}
17-ffaa:0:111a,2678263931,13265,{"NonceB":954180502}
17-ffaa:0:1118,1580086296,57409,{"NonceB":1071996265}
17-ffaa:0:1117,383611729,28774,{"NonceB":3784505958}
17-ffaa:0:1117,219573905,60773,{"NonceB":842452083}
17-ffaa:0:1118,1987901559,29726,{"NonceB":953963603}
17-ffaa:0:1117,624035635,47060,{"NonceB":644227858}
17-ffaa:0:111b,1580163346,6494,{"NonceB":2851852663}
17-ffaa:0:1117,3165164865,24323,{"NonceB":881798318}
17-ffaa:0:1118,122766700,52313,{"NonceB":4184184050}
17-ffaa:0:1117,4114654761,39092,{"NonceB":2369246599}
17-ffaa:0:111b,1786431459,63451,{"NonceB":2490265291}
17-ffaa:0:111a,2205248320,30919,{"NonceB":1445244549}
17-ffaa:0:1117,3991385300,20749,{"NonceB":2613695451}
17-ffaa:0:1117,1728075986,45931,{"NonceB":1989846025}
17-ffaa:0:1117,1417601503,31197,{"NonceB":1130455150}
17-ffaa:0:1117,622821621,34970,{"NonceB":1419481754}
17-ffaa:0:1118,2140782498,51384,{"NonceB":3206078785}
17-ffaa:0:1118,4064780755,30187,{"NonceB":823306912}
17-ffaa:0:1117,3629341425,37622,{"NonceB":1563704560}
17-ffaa:0:111b,2196963668,24161,{"NonceB":3746801867}
17-ffaa:0:1118,4197945577,59549,{"NonceB":2100519687}
17-ffaa:0:111a,845972303,29150,{"NonceB":2669331878}
17-ffaa:0:1118,310162691,49440,{"NonceB":795437731}
17-ffaa:0:1117,4166660489,50488,{"NonceB":2953923721}
17-ffaa:0:111a,697069546,22087,{"NonceB":660415110}
17-ffaa:0:111b,3410382648,1896,{"NonceB":122819219}
17-ffaa:0:111a,3221197041,22900,{"NonceB":3153912082}
17-ffaa:0:1117,4285079169,58426,{"NonceB":2794545265}
17-ffaa:0:1118,45093768,45178,{"NonceB":67667143}
17-ffaa:0:111a,3730241147,54658,{"NonceB":3786246550}
17-ffaa:0:111b,1276428273,40177,{"NonceB":1529823234}
17-ffaa:0:1117,3937387711,58895,{"NonceB":651281235}
17-ffaa:0:111b,163851760,50309,{"NonceB":466991380}
17-ffaa:0:111a,2882487947,40480,{"NonceB":3457457341}
17-ffaa:0:111a,359864555,63485,{"NonceB":903528007}
17-ffaa:0:111b,2039273390,37871,{"NonceB":1256103844}
17-ffaa:0:111a,2648315743,48387,{"NonceB":3574447174}
17-ffaa:0:111a,3134342717,13811,{"NonceB":3568086606}
17-ffaa:0:111a,1928637591,11254,{"NonceB":2293839712}
17-ffaa:0:111a,3369197665,21612,{"NonceB":3750964395}
17-ffaa:0:111b,3486835251,43644,{"NonceB":2508545414}
17-ffaa:0:1118,2032717300,64314,{"NonceB":805427410}
17-ffaa:0:111b,1534598556,8425,{"NonceB":1624917039}
17-ffaa:0:111a,362440113,44308,{"NonceB":1852392308}
17-ffaa:0:111b,4187108542,3610,{"NonceB":1223081789}
17-ffaa:0:1118,1550149230,17557,{"NonceB":1001305306}
17-ffaa:0:1118,543083808,22303,{"NonceB":3922422778}
17-ffaa:0:1117,1459712542,20993,{"NonceB":4041116498}
17-ffaa:0:1118,1701829655,54818,{"NonceB":3476542315}
17-ffaa:0:111a,2413631816,1913,{"NonceB":779705541}
17-ffaa:0:111b,316700436,29182,{"NonceB":1173507849}
17-ffaa:0:1118,341837804,48921,{"NonceB":1531716464}
17-ffaa:0:111a,394910934,59063,{"NonceB":2050986728}
17-ffaa:0:1118,145681362,60621,{"NonceB":3018713266}
17-ffaa:0:1117,1308017052,43358,{"NonceB":1393726560}
17-ffaa:0:1118,3828864689,31667,{"NonceB":3977698795}
17-ffaa:0:1117,744036599,31783,{"NonceB":2674799224}
17-ffaa:0:1118,2186916407,59223,{"NonceB":1222593437}
17-ffaa:0:111a,4135349973,33727,{"NonceB":2382024199}
17-ffaa:0:1118,2460154498,37358,{"NonceB":2137946370}
17-ffaa:0:111b,2857209475,24688,{"NonceB":299409139}
17-ffaa:0:111a,2122638132,12851,{"NonceB":3065695818}
17-ffaa:0:111a,2092849936,2632,{"NonceB":891689727}
17-ffaa:0:111a,2146319370,32825,{"NonceB":80982517}
17-ffaa:0:1118,4252439619,38543,{"NonceB":2424764787}
17-ffaa:0:111a,665239577,16144,{"NonceB":1393727901}
17-ffaa:0:1118,2734342621,54378,{"NonceB":2829944423}
17-ffaa:0:1117,614489413,17303,{"NonceB":3194450368}
17-ffaa:0:111b,4225993967,65354,{"NonceB":2599451700}
17-ffaa:0:111b,1947000693,33662,{"NonceB":1949675122}
17-ffaa:0:111a,2768056917,9362,{"NonceB":2660578949}
17-ffaa:0:1118,225428356,36341,{"NonceB":3844144268}
17-ffaa:0:111a,1278405105,32209,{"NonceB":3052678173}
17-ffaa:0:111a,4187469138,18845,{"NonceB":513186391}
17-ffaa:0:111a,2408369599,14785,{"NonceB":3058863687}
17-ffaa:0:111a,801277555,8273,{"NonceB":186070189}
17-ffaa:0:1118,4232843625,25923,{"NonceB":3453941250}
17-ffaa:0:1117,758561591,31412,{"NonceB":874086101}
17-ffaa:0:1117,2175753974,3297,{"NonceB":1341076343}
17-ffaa:0:111b,478385408,16635,{"NonceB":3154234388}
17-ffaa:0:111a,3828321506,65405,{"NonceB":3395887230}
17-ffaa:0:1117,3134636667,46825,{"NonceB":3863462025}
17-ffaa:0:111b,3082578377,6756,{"NonceB":4210476778}
17-ffaa:0:1118,1635101435,20506,{"NonceB":677187441}
17-ffaa:0:111a,481948466,20448,{"NonceB":1049689991}
17-ffaa:0:1117,2110484564,18305,{"NonceB":4195448347}
17-ffaa:0:111a,1534512425,17955,{"NonceB":4194350736}
17-ffaa:0:1117,2254949574,62181,{"NonceB":71412495}
17-ffaa:0:1117,4070710680,12046,{"NonceB":352102407}
17-ffaa:0:111b,3020718676,25808,{"NonceB":2158103732}
17-ffaa:0:1118,3087242230,39284,{"NonceB":2945409698}
17-ffaa:0:1118,1930472953,53396,{"NonceB":2829603881}
17-ffaa:0:111b,3111060966,16104,{"NonceB":182735764}
17-ffaa:0:111b,2827722898,24175,{"NonceB":2153562444}
17-ffaa:0:111b,3675157475,14869,{"NonceB":1378770412}
17-ffaa:0:1117,4036969123,34668,{"NonceB":26213375}
17-ffaa:0:111a,659011172,19034,{"NonceB":2349342304}
17-ffaa:0:111a,1811801020,61353,{"NonceB":2107378774}
17-ffaa:0:111a,3653239840,57244,{"NonceB":415630631}
17-ffaa:0:111a,3498542181,4286,{"NonceB":3252785496}
17-ffaa:0:1118,3777164029,47865,{"NonceB":3978838370}
17-ffaa:0:1118,1961641689,47685,{"NonceB":3447256656}
17-ffaa:0:1118,736434802,13663,{"NonceB":1822839880}
17-ffaa:0:1118,286630316,3669,{"NonceB":820247944}
17-ffaa:0:1117,2853430123,2153,{"NonceB":2989455945}
17-ffaa:0:1117,1115308143,40238,{"NonceB":4141092190}
17-ffaa:0:1118,2168921420,15612,{"NonceB":2268784825}
17-ffaa:0:111a,681292748,13940,{"NonceB":3295257886}
17-ffaa:0:1118,437430134,10721,{"NonceB":656070210}
17-ffaa:0:1117,1177671894,27943,{"NonceB":3990507742}
17-ffaa:0:1118,1053296986,12348,{"NonceB":2143059158}
17-ffaa:0:111a,2596420579,65287,{"NonceB":3229094815}
17-ffaa:0:1118,1722359006,7715,{"NonceB":4074472438}
17-ffaa:0:111b,177001107,14007,{"NonceB":1475209652}
17-ffaa:0:1118,3286404030,48177,{"NonceB":3373589563}
17-ffaa:0:1117,4182853309,56644,{"NonceB":2994661536}
17-ffaa:0:1118,347393884,51917,{"NonceB":2251904819}
17-ffaa:0:111b,3069550546,60190,{"NonceB":956059247}
17-ffaa:0:1117,868323197,17139,{"NonceB":3611697260}
17-ffaa:0:111a,2447410261,18208,{"NonceB":220755396}
17-ffaa:0:111b,2443237255,61719,{"NonceB":3174738232}
17-ffaa:0:111a,4094675425,19654,{"NonceB":2908330629}
17-ffaa:0:111b,1673094581,34728,{"NonceB":3546517500}
17-ffaa:0:1118,895340849,55092,{"NonceB":2664359852}
17-ffaa:0:111b,1846075069,35450,{"NonceB":3850026603}
17-ffaa:0:1118,3498952151,5626,{"NonceB":4129706238}
17-ffaa:0:1117,3261561351,43725,{"NonceB":3586266491}
17-ffaa:0:1118,4202445302,64668,{"NonceB":2891351715}
17-ffaa:0:111a,1362046295,19975,{"NonceB":863975581}
17-ffaa:0:1117,3092792890,55771,{"NonceB":3638067632}
17-ffaa:0:111b,4271932097,7921,{"NonceB":1874574781}
17-ffaa:0:111b,3674305891,22234,{"NonceB":4175901125}
17-ffaa:0:111b,2167556404,21032,{"NonceB":3851651067}
17-ffaa:0:111b,3058229077,57887,{"NonceB":2610571553}
17-ffaa:0:111b,1893762118,4002,{"NonceB":1372055783}
17-ffaa:0:111a,894030349,62662,{"NonceB":49675652}
17-ffaa:0:1118,3726718509,43411,{"NonceB":3039821488}
17-ffaa:0:1117,1959899154,41801,{"NonceB":3442324414}
17-ffaa:0:111a,3687257048,57513,{"NonceB":1287041065}
17-ffaa:0:111b,1865731052,53369,{"NonceB":1223821620}
17-ffaa:0:1118,1011585987,32640,{"NonceB":1626124178}
17-ffaa:0:111a,1222985271,3493,{"NonceB":3497084623}
17-ffaa:0:111a,3205733919,30856,{"NonceB":32235064}
17-ffaa:0:111a,1209759147,29793,{"NonceB":944061407}
17-ffaa:0:111a,531566291,59072,{"NonceB":1431726421}
17-ffaa:0:111b,4130818753,17758,{"NonceB":663984586}
17-ffaa:0:1118,3867527390,8968,{"NonceB":2154372422}
17-ffaa:0:111b,435462530,20021,{"NonceB":659691323}
17-ffaa:0:1117,4049881411,1392,{"NonceB":1289303146}
17-ffaa:0:111b,1247817105,54398,{"NonceB":2160310444}
17-ffaa:0:1117,465744645,34524,{"NonceB":3317654730}
17-ffaa:0:111b,2659845566,16825,{"NonceB":3690209784}
17-ffaa:0:111b,4055859132,12246,{"NonceB":1648161636}
17-ffaa:0:111a,1685413408,56544,{"NonceB":2332613642}
17-ffaa:0:111a,3796623990,53791,{"NonceB":2162671671}
17-ffaa:0:1117,3125804789,6177,{"NonceB":1436727650}
17-ffaa:0:111b,3042326400,46203,{"NonceB":722539062}
17-ffaa:0:1118,487320693,3696,{"NonceB":4060019544}
17-ffaa:0:1117,45909171,9398,{"NonceB":2591906373}
17-ffaa:0:1117,2821822906,56979,{"NonceB":1407801182}
17-ffaa:0:1118,250188114,14327,{"NonceB":1791705085}
17-ffaa:0:111a,970966597,6388,{"NonceB":3253328301}
17-ffaa:0:111b,3589423845,7600,{"NonceB":2405934815}
17-ffaa:0:1117,2809346615,59524,{"NonceB":2436705772}
17-ffaa:0:111b,271066205,33086,{"NonceB":753867059}
17-ffaa:0:111a,2907187344,23239,{"NonceB":2745434318}
17-ffaa:0:111a,1434740143,39911,{"NonceB":3798062391}
17-ffaa:0:1118,157263623,15959,{"NonceB":1519979157}
17-ffaa:0:111a,3506162470,9576,{"NonceB":2500963015}
17-ffaa:0:111b,1696101161,40296,{"NonceB":2244930115}
17-ffaa:0:1118,3293992433,22324,{"NonceB":3212856431}
17-ffaa:0:111a,1736251861,29149,{"NonceB":3345948548}
17-ffaa:0:111a,3462735960,55892,{"NonceB":147653440}
17-ffaa:0:1117,3750110257,60022,{"NonceB":483707194}
17-ffaa:0:111a,1815607129,7394,{"NonceB":327610876}
17-ffaa:0:111a,1414414896,49066,{"NonceB":3456491339}
17-ffaa:0:1117,3881140757,57428,{"NonceB":4180679579}
17-ffaa:0:111a,464170495,37334,{"NonceB":1471385502}
17-ffaa:0:1117,4201730187,4167,{"NonceB":788901796}
17-ffaa:0:1117,311723983,45445,{"NonceB":3080816196}
17-ffaa:0:111b,629063293,24437,{"NonceB":2543666229}
17-ffaa:0:1117,111918280,35296,{"NonceB":1499774228}
17-ffaa:0:111a,3630358936,35165,{"NonceB":3246303478}
17-ffaa:0:1117,703432339,41277,{"NonceB":3584909003}
17-ffaa:0:111a,3017127266,41651,{"NonceB":750314860}
17-ffaa:0:1118,2817049572,9512,{"NonceB":968589358}
17-ffaa:0:111a,2739392031,10183,{"NonceB":3764801189}
17-ffaa:0:111a,4075575809,41780,{"NonceB":1852003090}
17-ffaa:0:111a,3200670976,58704,{"NonceB":3877390057}
17-ffaa:0:1117,853726069,44787,{"NonceB":1368484147}
17-ffaa:0:1118,853367289,55678,{"NonceB":3130476896}
17-ffaa:0:111b,1785466785,43752,{"NonceB":3802681859}
17-ffaa:0:111a,3395260719,50298,{"NonceB":485580062}
17-ffaa:0:1117,2897048601,28098,{"NonceB":1127037169}
17-ffaa:0:111a,3354743975,14566,{"NonceB":3631292281}
17-ffaa:0:1117,4248184614,54710,{"NonceB":1467071587}
17-ffaa:0:1118,338361871,3521,{"NonceB":3049695757}
17-ffaa:0:111b,3376150009,51390,{"NonceB":3997329264}
17-ffaa:0:1118,1282154358,24678,{"NonceB":2748559280}
17-ffaa:0:1117,2022872373,16565,{"NonceB":2705572399}
17-ffaa:0:111b,3220622508,46219,{"NonceB":513061473}
17-ffaa:0:1117,1969475060,12944,{"NonceB":2988769710}
17-ffaa:0:1117,4268507885,48587,{"NonceB":4155439329}
17-ffaa:0:1117,3937302045,27985,{"NonceB":425705708}
17-ffaa:0:111a,1549384272,50842,{"NonceB":1929455677}
17-ffaa:0:111b,3429312689,4452,{"NonceB":3674896964}
17-ffaa:0:1118,2706862418,21830,{"NonceB":2943124781}
17-ffaa:0:1118,1640021193,58461,{"NonceB":457329518}
17-ffaa:0:1118,222974390,54362,{"NonceB":2031772067}
17-ffaa:0:1118,2528810780,19281,{"NonceB":2547372891}
17-ffaa:0:111a,329990533,51942,{"NonceB":2429185587}
17-ffaa:0:111b,2825604058,44475,{"NonceB":2898542872}
17-ffaa:0:1118,483261238,6675,{"NonceB":1072855900}
17-ffaa:0:111a,2655970758,64635,{"NonceB":4203740991}
17-ffaa:0:111b,4285348199,47889,{"NonceB":4238067}
17-ffaa:0:111a,128796579,49142,{"NonceB":221683166}
17-ffaa:0:111a,1854385621,4421,{"NonceB":1732843028}
17-ffaa:0:1118,225912779,24286,{"NonceB":3466857857}
17-ffaa:0:1117,2225448704,36373,{"NonceB":2036138888}
17-ffaa:0:111b,1727156621,65362,{"NonceB":1756823878}
17-ffaa:0:111b,975025831,47970,{"NonceB":1907796077}
17-ffaa:0:1118,90041419,40436,{"NonceB":800055372}
17-ffaa:0:1117,1578749349,36153,{"NonceB":3137039160}
17-ffaa:0:1118,1638197253,61213,{"NonceB":2805705923}
