ISD-AS,IP,Port,Payload
17-ffaa:0:1118,183233710,29701,{"NonceB":4171804583}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2344974032}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4019373707}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2935988405}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2786507045}
17-ffaa:0:1117,3452815753,58531,{"NonceB":448143522}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3569123265}
17-ffaa:0:1117,438089267,35037,{"NonceB":56801793}
17-ffaa:0:1118,183233710,29701,{"NonceB":1812479136}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3202580608}
17-ffaa:0:111b,3654961211,43948,{"NonceB":339869195}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3308506071}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3462501766}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2770814061}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4286567167}
17-ffaa:0:1117,438089267,35037,{"NonceB":3826171493}
17-ffaa:0:1118,183233710,29701,{"NonceB":2533321255}
17-ffaa:0:1118,3602879919,32084,{"NonceB":4017376536}
17-ffaa:0:111b,3654961211,43948,{"NonceB":263902527}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2873365574}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1819272845}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2178251662}
17-ffaa:0:111a,3416617002,49023,{"NonceB":102880934}
17-ffaa:0:1117,438089267,35037,{"NonceB":2510971575}
17-ffaa:0:1118,183233710,29701,{"NonceB":93337945}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1375924027}
17-ffaa:0:111b,3654961211,43948,{"NonceB":707319493}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3922452614}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1135576699}
17-ffaa:0:1117,3452815753,58531,{"NonceB":801002389}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2028402041}
17-ffaa:0:1117,438089267,35037,{"NonceB":589605760}
17-ffaa:0:1118,183233710,29701,{"NonceB":3888926653}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1259709150}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2395429260}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2611380098}
17-ffaa:0:111a,2096774279,47517,{"NonceB":746363913}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3450360030}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2920622529}
17-ffaa:0:1117,438089267,35037,{"NonceB":2081029275}
17-ffaa:0:1118,183233710,29701,{"NonceB":268143339}
17-ffaa:0:1118,3602879919,32084,{"NonceB":404994960}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2892398291}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2823691809}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3654523985}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2231420559}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1342916856}
17-ffaa:0:1117,438089267,35037,{"NonceB":2942386390}
17-ffaa:0:1118,183233710,29701,{"NonceB":103488266}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3067967615}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2244561827}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2690702051}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1019116840}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1237877056}
17-ffaa:0:1117,3452815753,58531,{"NonceB":831907060}
17-ffaa:0:1117,438089267,35037,{"NonceB":2968190001}
17-ffaa:0:1118,183233710,29701,{"NonceB":3575241181}
17-ffaa:0:1118,3602879919,32084,{"NonceB":237490829}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3305694549}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4008746765}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3503196944}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3496777881}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2095222546}
17-ffaa:0:1117,438089267,35037,{"NonceB":353598792}
17-ffaa:0:1118,183233710,29701,{"NonceB":2252780399}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3043273936}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4151229534}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3573916854}
17-ffaa:0:111a,2096774279,47517,{"NonceB":4031316681}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3556488753}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1104867954}
17-ffaa:0:1117,438089267,35037,{"NonceB":3119445236}
17-ffaa:0:1118,183233710,29701,{"NonceB":1103432428}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2707779666}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3800197254}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4226455168}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2343505501}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2754669430}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3703500596}
17-ffaa:0:1117,438089267,35037,{"NonceB":661005133}
17-ffaa:0:1118,183233710,29701,{"NonceB":1881544959}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2774243973}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1637634443}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1356517158}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2009998660}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2703480672}
17-ffaa:0:1117,3452815753,58531,{"NonceB":5264647}
17-ffaa:0:1117,438089267,35037,{"NonceB":2142810291}
17-ffaa:0:1118,183233710,29701,{"NonceB":2454750884}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2934903291}
17-ffaa:0:111b,3654961211,43948,{"NonceB":221650196}
17-ffaa:0:111b,1211214553,22600,{"NonceB":445259605}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3895304102}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3245807114}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3558061577}
17-ffaa:0:1117,438089267,35037,{"NonceB":2671107751}
17-ffaa:0:1118,183233710,29701,{"NonceB":1875880668}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2377592204}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2121525548}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1579752877}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1807881153}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2100380859}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3976239761}
17-ffaa:0:111b,2611249973,48623,{"NonceB":721426822}
17-ffaa:0:1117,438089267,35037,{"NonceB":3461077596}
17-ffaa:0:1118,183233710,29701,{"NonceB":761570422}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3005288861}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2114382484}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4284469409}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3293087136}
17-ffaa:0:111b,4141782510,10761,{"NonceB":1575993331}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2871906414}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1827341210}
17-ffaa:0:1118,183233710,29701,{"NonceB":4003568362}
17-ffaa:0:1117,438089267,35037,{"NonceB":1647495295}
17-ffaa:0:1118,3602879919,32084,{"NonceB":836971753}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1540406565}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1305974352}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1591871926}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1528606560}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3987239291}
17-ffaa:0:1117,438089267,35037,{"NonceB":205514951}
17-ffaa:0:1118,183233710,29701,{"NonceB":3891126966}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1839196421}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3981852172}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3356297876}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3647108206}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1562157437}
17-ffaa:0:1117,3452815753,58531,{"NonceB":838561172}
17-ffaa:0:1117,438089267,35037,{"NonceB":607760380}
17-ffaa:0:1118,183233710,29701,{"NonceB":186003457}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3500917658}
17-ffaa:0:111b,354690998,23485,{"NonceB":2012088332}
17-ffaa:0:111b,3654961211,43948,{"NonceB":882965279}
17-ffaa:0:111b,1211214553,22600,{"NonceB":92813465}
17-ffaa:0:111a,2096774279,47517,{"NonceB":810542123}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1591875167}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1719038752}
17-ffaa:0:1117,438089267,35037,{"NonceB":1542334235}
17-ffaa:0:1118,183233710,29701,{"NonceB":2836620960}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3194107150}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2246734435}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4160485303}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2267585024}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2777337169}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3582083747}
17-ffaa:0:1118,183233710,29701,{"NonceB":2948836735}
17-ffaa:0:1117,438089267,35037,{"NonceB":4003981245}
17-ffaa:0:1118,3602879919,32084,{"NonceB":749729151}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4108102421}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3010001063}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1706710522}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2753172490}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2519217688}
17-ffaa:0:1118,183233710,29701,{"NonceB":1012102803}
17-ffaa:0:1117,438089267,35037,{"NonceB":3279593417}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3564089897}
17-ffaa:0:111b,3654961211,43948,{"NonceB":112442620}
17-ffaa:0:111b,1211214553,22600,{"NonceB":724361331}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1821963673}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1066718981}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2567392643}
17-ffaa:0:1118,183233710,29701,{"NonceB":1423053257}
17-ffaa:0:1117,438089267,35037,{"NonceB":3139834126}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1587503544}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1500317862}
17-ffaa:0:111b,1211214553,22600,{"NonceB":503686023}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3548903407}
17-ffaa:0:111a,3416617002,49023,{"NonceB":321926508}
17-ffaa:0:1117,3452815753,58531,{"NonceB":164966543}
17-ffaa:0:1118,183233710,29701,{"NonceB":704797386}
17-ffaa:0:1117,438089267,35037,{"NonceB":4090097862}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1597310059}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1216827141}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2251931912}
17-ffaa:0:111a,2096774279,47517,{"NonceB":711342496}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1205061858}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1278056522}
17-ffaa:0:1118,183233710,29701,{"NonceB":3594713885}
17-ffaa:0:1117,438089267,35037,{"NonceB":3809508103}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3899800264}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1222476958}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1545320224}
17-ffaa:0:111a,2096774279,47517,{"NonceB":961152972}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1074318357}
17-ffaa:0:1117,3452815753,58531,{"NonceB":4082063569}
17-ffaa:0:1118,183233710,29701,{"NonceB":685590443}
17-ffaa:0:1117,438089267,35037,{"NonceB":3265612885}
17-ffaa:0:1118,3602879919,32084,{"NonceB":908993135}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1941216217}
17-ffaa:0:111b,1211214553,22600,{"NonceB":177782437}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2386986133}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1874944865}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3713256236}
17-ffaa:0:1118,183233710,29701,{"NonceB":1096734649}
17-ffaa:0:1117,438089267,35037,{"NonceB":1691127593}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1980528991}
17-ffaa:0:111b,3654961211,43948,{"NonceB":915533399}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1035834332}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3314274439}
17-ffaa:0:111a,3416617002,49023,{"NonceB":990532789}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3048676105}
17-ffaa:0:1118,183233710,29701,{"NonceB":1079028014}
17-ffaa:0:1117,438089267,35037,{"NonceB":1304195974}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1899634494}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2756531143}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1499519479}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1519856136}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3577863374}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3266011322}
17-ffaa:0:1118,183233710,29701,{"NonceB":2381648058}
17-ffaa:0:1117,438089267,35037,{"NonceB":1759514629}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1809174883}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2782623046}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2403507535}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1157608910}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4209727318}
17-ffaa:0:1117,3452815753,58531,{"NonceB":32074295}
17-ffaa:0:1118,183233710,29701,{"NonceB":2012458329}
17-ffaa:0:1117,438089267,35037,{"NonceB":3744261605}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3273533223}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2788256942}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2144842007}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1227903084}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3854563106}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1203933496}
17-ffaa:0:1118,183233710,29701,{"NonceB":413806205}
17-ffaa:0:1117,438089267,35037,{"NonceB":849196590}
17-ffaa:0:1118,3602879919,32084,{"NonceB":529957498}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2712114808}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2350068002}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3990239308}
17-ffaa:0:111a,3416617002,49023,{"NonceB":833225094}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2479782408}
17-ffaa:0:1118,183233710,29701,{"NonceB":2499299037}
17-ffaa:0:1117,438089267,35037,{"NonceB":3947077969}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1338276202}
17-ffaa:0:111b,2863899928,24000,{"NonceB":1094845982}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2326686141}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2690035405}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3130638028}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3689058752}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2503523219}
17-ffaa:0:1118,183233710,29701,{"NonceB":1284140043}
17-ffaa:0:1117,438089267,35037,{"NonceB":1346498166}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1222728870}
17-ffaa:0:111b,3654961211,43948,{"NonceB":136405919}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3783058293}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3399050219}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3993751237}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1973504510}
17-ffaa:0:1118,183233710,29701,{"NonceB":1295073972}
17-ffaa:0:1117,438089267,35037,{"NonceB":3958949124}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2642181080}
17-ffaa:0:111b,3654961211,43948,{"NonceB":556819939}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3045916543}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1820907926}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4288392952}
17-ffaa:0:1117,3452815753,58531,{"NonceB":4127787442}
17-ffaa:0:1118,183233710,29701,{"NonceB":3733641011}
17-ffaa:0:1117,438089267,35037,{"NonceB":909723625}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3429416363}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3952814611}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2948520859}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1663937220}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2632546704}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1908635523}
17-ffaa:0:1118,183233710,29701,{"NonceB":3166160081}
17-ffaa:0:1117,438089267,35037,{"NonceB":3353196205}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1688766225}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1203247148}
17-ffaa:0:111b,1211214553,22600,{"NonceB":780017367}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3058555112}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3912163918}
17-ffaa:0:1117,3452815753,58531,{"NonceB":946870862}
17-ffaa:0:1118,183233710,29701,{"NonceB":3552809381}
17-ffaa:0:1117,438089267,35037,{"NonceB":2658636243}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3585720024}
17-ffaa:0:111b,3654961211,43948,{"NonceB":657190445}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4010426773}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1250689621}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1017763758}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1102353922}
17-ffaa:0:1118,183233710,29701,{"NonceB":2012364686}
17-ffaa:0:1117,438089267,35037,{"NonceB":4143624589}
17-ffaa:0:1118,3602879919,32084,{"NonceB":256449389}
17-ffaa:0:111b,3654961211,43948,{"NonceB":692870495}
17-ffaa:0:111b,1211214553,22600,{"NonceB":4000555323}
17-ffaa:0:111a,2096774279,47517,{"NonceB":561146077}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3647230831}
17-ffaa:0:1118,183233710,29701,{"NonceB":4020379549}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2098739175}
17-ffaa:0:1117,438089267,35037,{"NonceB":3044516817}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3981236172}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2524026397}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3935013800}
17-ffaa:0:111a,2096774279,47517,{"NonceB":322752298}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1440381331}
17-ffaa:0:1118,183233710,29701,{"NonceB":2315548723}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2885201033}
17-ffaa:0:1117,438089267,35037,{"NonceB":3237547526}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1556255646}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2894818794}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3647791377}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3829390918}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1753346497}
17-ffaa:0:1118,183233710,29701,{"NonceB":4141799958}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1520519792}
17-ffaa:0:1117,438089267,35037,{"NonceB":123035849}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1897445479}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1331200161}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1754006718}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3664782879}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1038994582}
17-ffaa:0:1118,183233710,29701,{"NonceB":181843349}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3070964174}
17-ffaa:0:1117,438089267,35037,{"NonceB":1118044398}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2177171439}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1097947467}
17-ffaa:0:111b,1211214553,22600,{"NonceB":856008764}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2625176360}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1000233627}
17-ffaa:0:1118,183233710,29701,{"NonceB":3805864010}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1874909951}
17-ffaa:0:1117,438089267,35037,{"NonceB":2591372296}
17-ffaa:0:1118,3602879919,32084,{"NonceB":3152312725}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2251914732}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2398830013}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1235325935}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3853614680}
17-ffaa:0:1118,183233710,29701,{"NonceB":4036862942}
17-ffaa:0:1117,3452815753,58531,{"NonceB":170800607}
17-ffaa:0:1117,438089267,35037,{"NonceB":1868448618}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1974787509}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3293842061}
17-ffaa:0:111b,1211214553,22600,{"NonceB":135497417}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2808439437}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2549343083}
17-ffaa:0:1118,183233710,29701,{"NonceB":1583029637}
17-ffaa:0:1117,3452815753,58531,{"NonceB":157762093}
17-ffaa:0:1117,438089267,35037,{"NonceB":2497639571}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1501865573}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2061815134}
17-ffaa:0:111b,1211214553,22600,{"NonceB":856840052}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3124936558}
17-ffaa:0:111a,3416617002,49023,{"NonceB":1547666028}
17-ffaa:0:1118,183233710,29701,{"NonceB":1185300318}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1006000440}
17-ffaa:0:1117,438089267,35037,{"NonceB":4265578345}
17-ffaa:0:1118,3602879919,32084,{"NonceB":4259708298}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2793835403}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3431620645}
17-ffaa:0:111a,2096774279,47517,{"NonceB":3636007315}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2208130680}
17-ffaa:0:1118,183233710,29701,{"NonceB":3904580935}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1880146443}
17-ffaa:0:1118,3602879919,32084,{"NonceB":416380842}
17-ffaa:0:1117,438089267,35037,{"NonceB":4048292361}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2018312774}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3162688523}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2602999111}
17-ffaa:0:111a,3416617002,49023,{"NonceB":4162681442}
17-ffaa:0:1118,183233710,29701,{"NonceB":690477847}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2051232601}
17-ffaa:0:1117,438089267,35037,{"NonceB":2471931983}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2666505659}
17-ffaa:0:111b,3654961211,43948,{"NonceB":3776521550}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3471192450}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2284658701}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3758860995}
17-ffaa:0:1118,183233710,29701,{"NonceB":1936959324}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3733515603}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2259225187}
17-ffaa:0:1117,438089267,35037,{"NonceB":824993862}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4117831726}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3801483911}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1261785328}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3145596117}
17-ffaa:0:1118,183233710,29701,{"NonceB":3960887148}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3207739714}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2921648224}
17-ffaa:0:1117,438089267,35037,{"NonceB":230641569}
17-ffaa:0:111b,3654961211,43948,{"NonceB":251504811}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3117751273}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2298473914}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2233737777}
17-ffaa:0:1118,183233710,29701,{"NonceB":4002301106}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1965212419}
17-ffaa:0:1118,3602879919,32084,{"NonceB":1767051459}
17-ffaa:0:1117,438089267,35037,{"NonceB":1591169672}
17-ffaa:0:111b,3654961211,43948,{"NonceB":4087870470}
17-ffaa:0:111b,1211214553,22600,{"NonceB":3411401606}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1854570891}
17-ffaa:0:111a,3416617002,49023,{"NonceB":2535596653}
17-ffaa:0:1118,183233710,29701,{"NonceB":3878449889}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2609963352}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2905389921}
17-ffaa:0:1117,438089267,35037,{"NonceB":161124977}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1384594693}
17-ffaa:0:111b,1211214553,22600,{"NonceB":1525823159}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1183000824}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3341929823}
17-ffaa:0:1118,183233710,29701,{"NonceB":178241340}
17-ffaa:0:1117,3452815753,58531,{"NonceB":2269898777}
17-ffaa:0:1118,3602879919,32084,{"NonceB":834249310}
17-ffaa:0:1117,438089267,35037,{"NonceB":3856095732}
17-ffaa:0:111b,3654961211,43948,{"NonceB":477397672}
17-ffaa:0:111b,1211214553,22600,{"NonceB":2139589296}
17-ffaa:0:111a,2096774279,47517,{"NonceB":2798585723}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3112182606}
17-ffaa:0:1118,183233710,29701,{"NonceB":3595491583}
17-ffaa:0:1117,3452815753,58531,{"NonceB":392672867}
17-ffaa:0:1118,3602879919,32084,{"NonceB":80132079}
17-ffaa:0:1117,438089267,35037,{"NonceB":1594144189}
17-ffaa:0:111b,3654961211,43948,{"NonceB":2963242502}
17-ffaa:0:111b,1211214553,22600,{"NonceB":656917722}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1794167504}
17-ffaa:0:111a,3416617002,49023,{"NonceB":3228197376}
17-ffaa:0:1118,183233710,29701,{"NonceB":1323295788}
17-ffaa:0:1117,3452815753,58531,{"NonceB":3852840350}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2203248643}
17-ffaa:0:1117,438089267,35037,{"NonceB":2848466730}
17-ffaa:0:111b,3654961211,43948,{"NonceB":1092962226}
17-ffaa:0:111b,1211214553,22600,{"NonceB":859179329}
17-ffaa:0:111a,2096774279,47517,{"NonceB":1706740382}
17-ffaa:0:111a,3416617002,49023,{"NonceB":429426192}
17-ffaa:0:1118,183233710,29701,{"NonceB":3082837510}
17-ffaa:0:1117,3452815753,58531,{"NonceB":1338828605}
17-ffaa:0:1118,3602879919,32084,{"NonceB":2290558222}
